instant,heading,roll,pitch
66.827,2.192743,-0.195239,-0.036369
66.926,2.19391,-0.19437,-0.050892
67.027,2.194026,-0.191792,-0.057559
67.126,2.192722,-0.189523,-0.074763
67.226,2.191849,-0.17809,-0.078076
67.326,2.191775,-0.170949,-0.080039
67.427,2.191461,-0.166266,-0.08233
67.530,2.190826,-0.164232,-0.081239
67.627,2.189238,-0.166426,-0.079219
67.726,2.190257,-0.15644,-0.068136
67.827,2.189988,-0.159409,-0.067219
67.925,2.191298,-0.151451,-0.053503
68.024,2.193136,-0.15273,-0.046889
68.124,2.194853,-0.153585,-0.03627
68.225,2.196602,-0.147144,-0.034147
68.323,2.199929,-0.136272,-0.033664
68.425,2.202473,-0.133748,-0.030866
68.525,2.206799,-0.13114,-0.022934
68.627,2.211478,-0.120343,-0.018506
68.724,2.214361,-0.116083,-0.025913
68.824,2.216843,-0.108678,-0.03334
68.924,2.219916,-0.109098,-0.040183
69.024,2.222568,-0.104856,-0.047249
69.125,2.222977,-0.111716,-0.063529
69.223,2.221973,-0.125776,-0.070197
69.324,2.217423,-0.141601,-0.084641
69.427,2.212037,-0.145278,-0.094373
69.524,2.205822,-0.159021,-0.094362
69.624,2.199508,-0.164064,-0.086525
69.723,2.192698,-0.17311,-0.077868
69.826,2.186567,-0.182798,-0.06732
69.923,2.181184,-0.181999,-0.059118
70.023,2.178005,-0.175997,-0.048793
70.123,2.175741,-0.17391,-0.043081
70.224,2.173218,-0.173871,-0.032769
70.323,2.171826,-0.170448,-0.023088
70.423,2.1725,-0.160413,-0.015429
70.523,2.173422,-0.150985,-0.016641
70.622,2.174538,-0.148334,-0.010747
70.722,2.176192,-0.145607,-0.013507
70.821,2.178483,-0.140844,-0.010904
70.922,2.181143,-0.140075,-0.015669
71.021,2.18365,-0.137519,-0.023129
71.121,2.186108,-0.132392,-0.029175
71.221,2.18694,-0.130379,-0.03491
71.321,2.186162,-0.139949,-0.04746
71.421,2.183561,-0.146261,-0.059764
71.521,2.17946,-0.151314,-0.0698
71.620,2.173424,-0.153649,-0.07924
71.720,2.167573,-0.152008,-0.078593
71.820,2.160732,-0.149868,-0.074459
71.921,2.155654,-0.144791,-0.057914
72.020,2.152946,-0.137206,-0.04703
72.121,2.149986,-0.132558,-0.042591
72.219,2.147635,-0.123921,-0.045691
72.321,2.14493,-0.118683,-0.050014
72.423,2.141758,-0.113466,-0.053559
72.519,2.138989,-0.10935,-0.057006
72.620,2.135506,-0.103298,-0.058822
72.720,2.133116,-0.094487,-0.060391
72.820,2.133942,-0.079656,-0.055754
72.919,2.136057,-0.061593,-0.050477
73.019,2.138117,-0.051108,-0.052978
73.120,2.137612,-0.044608,-0.064382
73.220,2.135399,-0.038485,-0.0739
73.317,2.132432,-0.032918,-0.079504
73.419,2.128437,-0.031022,-0.084158
73.519,2.122687,-0.031302,-0.091772
73.619,2.115651,-0.041381,-0.091355
73.718,2.108852,-0.058007,-0.064866
73.818,2.103208,-0.076338,-0.032259
73.919,2.101778,-0.085291,0.003233
74.019,2.103271,-0.088533,0.030078
74.119,2.108217,-0.092834,0.052408
74.218,2.11325,-0.097544,0.052826
74.317,2.117383,-0.10265,0.040619
74.418,2.121285,-0.105737,0.021464
74.517,2.124112,-0.108698,-0.009235
74.617,2.123948,-0.113564,-0.044974
74.716,2.122872,-0.112231,-0.082141
74.818,2.120694,-0.110886,-0.112397
74.918,2.116814,-0.11344,-0.139011
75.019,2.112275,-0.109765,-0.159562
75.116,2.108623,-0.107602,-0.161905
75.216,2.107127,-0.099238,-0.147203
75.315,2.107151,-0.096283,-0.107038
75.417,2.110064,-0.095482,-0.058694
75.516,2.116045,-0.099945,-0.021667
75.615,2.123401,-0.102118,0.001623
75.717,2.132177,-0.101869,0.022002
75.817,2.140342,-0.100145,0.02777
75.916,2.147681,-0.108552,0.020447
76.015,2.153243,-0.113552,0.008036
76.115,2.15691,-0.119637,-0.013098
76.215,2.158926,-0.125479,-0.031633
76.315,2.159143,-0.131744,-0.057489
76.415,2.157976,-0.134325,-0.081641
76.515,2.153848,-0.140938,-0.111028
76.616,2.146072,-0.157785,-0.126704
76.715,2.138244,-0.17626,-0.126988
76.815,2.131469,-0.183116,-0.106162
76.914,2.128246,-0.177979,-0.075619
77.015,2.129036,-0.170199,-0.046583
77.116,2.130155,-0.172118,-0.030102
77.215,2.130254,-0.182342,-0.025862
77.314,2.130803,-0.184706,-0.019945
77.414,2.133182,-0.177387,-0.011173
77.514,2.135233,-0.172542,-0.008788
77.614,2.137261,-0.174668,-0.012043
77.713,2.139549,-0.170376,-0.01755
77.814,2.141951,-0.162872,-0.028621
77.915,2.14298,-0.153338,-0.045756
78.016,2.153869,-0.139018,-0.056226
78.113,2.154891,-0.127511,-0.068965
78.214,2.157502,-0.108027,-0.077453
78.312,2.161487,-0.087476,-0.072084
78.412,2.167444,-0.076876,-0.056221
78.512,2.173942,-0.071128,-0.031902
78.612,2.180334,-0.077824,-0.016455
78.712,2.184268,-0.088009,-0.025596
78.813,2.185451,-0.107643,-0.036252
78.913,2.186373,-0.121068,-0.048306
79.011,2.187188,-0.135313,-0.05776
79.111,2.184653,-0.153135,-0.072397
79.211,2.179754,-0.174489,-0.086882
79.311,2.173858,-0.18717,-0.104393
79.411,2.167479,-0.195915,-0.116607
79.511,2.163137,-0.189537,-0.109569
79.611,2.162626,-0.175361,-0.08977
79.711,2.165462,-0.163736,-0.066511
79.811,2.167623,-0.176244,-0.049711
79.912,2.170075,-0.191586,-0.026861
80.010,2.17286,-0.204487,-0.013656
80.110,2.175325,-0.217099,-0.01062
80.212,2.177916,-0.222408,-0.002928
80.310,2.181065,-0.222486,-0.00184
80.411,2.182513,-0.226738,-0.012663
80.511,2.183925,-0.223874,-0.020525
80.613,2.185587,-0.214141,-0.016287
80.711,2.187155,-0.198611,-0.020715
80.813,2.189269,-0.179097,-0.021739
80.909,2.191977,-0.15733,-0.033066
81.012,2.19394,-0.134757,-0.045714
81.109,2.195771,-0.118324,-0.048734
81.209,2.196064,-0.113492,-0.064461
81.310,2.195708,-0.106237,-0.067028
81.409,2.194437,-0.101692,-0.068047
81.509,2.19429,-0.083473,-0.057641
81.609,2.195719,-0.070249,-0.049052
81.709,2.195755,-0.065277,-0.058736
81.810,2.194907,-0.062712,-0.068318
81.908,2.192654,-0.055092,-0.072148
82.008,2.189686,-0.05418,-0.071567
82.108,2.185733,-0.054459,-0.073852
82.208,2.179735,-0.065854,-0.06718
82.307,2.172979,-0.074402,-0.051052
82.407,2.168878,-0.076852,-0.032983
82.507,2.166625,-0.077185,-0.015337
82.607,2.166531,-0.072591,-0.001179
82.707,2.170805,-0.05608,0.002677
82.807,2.174804,-0.059871,-0.002893
82.907,2.176892,-0.065772,-0.025928
83.008,2.177122,-0.075563,-0.043966
83.108,2.176605,-0.082825,-0.060416
83.207,2.174138,-0.087262,-0.076519
83.307,2.170911,-0.088167,-0.0958
83.407,2.167212,-0.094627,-0.108608
83.508,2.163404,-0.102669,-0.107568
83.607,2.160366,-0.110855,-0.079487
83.707,2.160054,-0.113243,-0.037797
83.806,2.161437,-0.120561,-0.010084
83.906,2.163828,-0.128167,0.007002
84.006,2.166002,-0.136048,0.016252
84.105,2.168967,-0.145794,0.016591
84.206,2.171147,-0.152029,0.006009
84.306,2.172694,-0.154006,-0.004091
84.406,2.184847,-0.150819,-0.017028
84.505,2.185818,-0.145339,-0.031346
84.605,2.1878,-0.132647,-0.051554
84.706,2.18962,-0.124422,-0.071444
84.805,2.189742,-0.118539,-0.090639
84.903,2.188581,-0.115049,-0.10804
85.005,2.195552,-0.109958,-0.120878
85.104,2.189996,-0.113042,-0.133355
85.204,2.18359,-0.1203,-0.138592
85.304,2.177672,-0.121663,-0.131457
85.406,2.171459,-0.129304,-0.117865
85.503,2.164785,-0.136459,-0.100039
85.603,2.156426,-0.143835,-0.081147
85.703,2.148522,-0.150514,-0.063035
85.803,2.140998,-0.158192,-0.051317
85.904,2.133422,-0.159328,-0.038531
86.004,2.137648,-0.156166,-0.025743
86.103,2.1322,-0.157302,-0.01027
86.202,2.129249,-0.154101,0.012562
86.302,2.128709,-0.145624,0.029775
86.402,2.130224,-0.132733,0.039024
86.504,2.131453,-0.121082,0.027498
86.604,2.133541,-0.110044,0.018086
86.705,2.134163,-0.101347,0.002279
86.802,2.134459,-0.088358,-0.010285
86.902,2.132549,-0.077717,-0.038119
87.001,2.130434,-0.062406,-0.064716
87.101,2.128897,-0.044776,-0.088242
87.202,2.128041,-0.032053,-0.097688
87.302,2.128883,-0.018196,-0.10165
87.400,2.130621,-0.007766,-0.101454
87.502,2.133682,0.004337,-0.099176
87.602,2.137912,0.013309,-0.093187
87.703,2.141503,0.012372,-0.083893
87.801,2.145144,0.005007,-0.068125
87.900,2.148593,-0.007622,-0.057315
88.000,2.15171,-0.01951,-0.042859
88.100,2.153477,-0.034986,-0.038298
88.200,2.153125,-0.050226,-0.034814
88.301,2.151114,-0.067768,-0.030035
88.400,2.148815,-0.080806,-0.026496
88.499,2.147838,-0.086072,-0.019631
88.600,2.146044,-0.093547,-0.019179
88.699,2.14566,-0.093421,-0.016731
88.799,2.143721,-0.093418,-0.02445
88.900,2.140357,-0.099626,-0.035881
88.999,2.13529,-0.105661,-0.046895
89.099,2.129012,-0.109079,-0.057122
89.199,2.12111,-0.112806,-0.064808
89.298,2.110512,-0.120333,-0.079305
89.399,2.099181,-0.12043,-0.09038
89.498,2.087338,-0.1187,-0.091233
89.599,2.076493,-0.112134,-0.087096
89.699,2.067551,-0.107957,-0.072232
89.799,2.060944,-0.108377,-0.0555
89.899,2.056659,-0.107614,-0.036255
89.999,2.056417,-0.102883,-0.01927
90.098,2.061538,-0.085896,0.013666
90.198,2.071671,-0.064809,0.047959
90.296,2.082283,-0.055401,0.054408
90.397,2.092983,-0.048037,0.049062
90.497,2.102854,-0.03709,0.035603
90.598,2.111295,-0.030303,0.011849
90.698,2.116396,-0.028876,-0.020039
90.798,2.118801,-0.034547,-0.050909
90.899,2.11812,-0.041815,-0.081724
90.997,2.11413,-0.054587,-0.114653
91.096,2.10865,-0.065538,-0.135472
91.197,2.10184,-0.070064,-0.1449
91.297,2.097686,-0.069071,-0.125765
91.396,2.099165,-0.060973,-0.087551
91.497,2.102771,-0.056671,-0.071034
91.597,2.104352,-0.06147,-0.074301
91.696,2.106424,-0.067043,-0.076285
91.796,2.109016,-0.063351,-0.071777
91.896,2.111432,-0.06414,-0.0678
91.995,2.11199,-0.067109,-0.063678
92.095,2.111568,-0.075838,-0.059777
92.196,2.111068,-0.079645,-0.058582
92.294,2.111123,-0.083188,-0.049822
92.394,2.11097,-0.08886,-0.042387
92.495,2.112522,-0.083699,-0.024392
92.594,2.111795,-0.107946,-0.01071
92.694,2.113168,-0.111008,0.005072
92.794,2.116219,-0.112865,0.019648
92.895,2.120275,-0.109115,0.018678
92.995,2.124328,-0.103972,0.010538
93.095,2.128524,-0.095424,0.001595
93.194,2.132163,-0.087246,-0.015509
93.294,2.134371,-0.083202,-0.035878
93.393,2.135533,-0.080193,-0.058298
93.493,2.1358,-0.08282,-0.078845
93.593,2.13439,-0.08242,-0.097691
93.693,2.132781,-0.081549,-0.110518
93.793,2.131531,-0.07913,-0.116134
93.900,2.129915,-0.080746,-0.11471
93.995,2.128547,-0.081233,-0.101874
94.093,2.127865,-0.076121,-0.088175
94.193,2.127941,-0.072868,-0.075145
94.293,2.127289,-0.066321,-0.064211
94.393,2.12785,-0.059364,-0.053426
94.493,2.129203,-0.051697,-0.03671
94.593,2.130595,-0.048916,-0.022699
94.692,2.13085,-0.045263,-0.013395
94.791,2.130285,-0.053772,-0.004916
94.893,2.128792,-0.060232,-0.001156
94.992,2.126981,-0.072788,-0.002079
95.092,2.123853,-0.082283,-0.00387
95.191,2.1195,-0.094071,-0.007059
95.291,2.1152,-0.097577,-0.01424
95.392,2.113419,-0.093361,-0.017799
95.491,2.113367,-0.08224,-0.018497
95.592,2.115593,-0.070607,-0.020863
95.692,2.119207,-0.060741,-0.029907
95.791,2.123152,-0.055653,-0.043635
95.891,2.127688,-0.055329,-0.053646
95.992,2.131327,-0.054214,-0.066618
96.092,2.134961,-0.054215,-0.07138
96.191,2.138467,-0.054547,-0.078501
96.292,2.140377,-0.064766,-0.084825
96.390,2.140803,-0.070379,-0.085466
96.492,2.140558,-0.080957,-0.081025
96.590,2.141227,-0.089672,-0.067098
96.693,2.142101,-0.100999,-0.053949
96.790,2.144179,-0.107056,-0.043338
96.889,2.147245,-0.11777,-0.034751
96.990,2.150685,-0.123002,-0.034085
97.092,2.154295,-0.126047,-0.031941
97.190,2.157134,-0.124564,-0.031992
97.292,2.158664,-0.123219,-0.03428
97.390,2.159129,-0.118164,-0.044416
97.490,2.159182,-0.115911,-0.047937
97.589,2.158233,-0.109063,-0.054696
97.689,2.15696,-0.106447,-0.057788
97.789,2.155383,-0.101601,-0.0613
97.889,2.153603,-0.09696,-0.064537
97.988,2.153196,-0.087257,-0.063923
98.088,2.153663,-0.07881,-0.063671
98.189,2.153732,-0.070637,-0.064977
98.288,2.154011,-0.066171,-0.066706
98.388,2.15494,-0.058654,-0.06567
98.489,2.156334,-0.051658,-0.063362
98.587,2.157851,-0.046992,-0.062393
98.688,2.160111,-0.043338,-0.060634
98.787,2.163316,-0.038813,-0.056236
98.887,2.16681,-0.035702,-0.047122
98.988,2.170205,-0.031199,-0.042242
99.087,2.175623,-0.031273,-0.034466
99.187,2.180576,-0.031071,-0.028756
99.286,2.172709,-0.038475,-0.023659
99.387,2.175992,-0.051327,-0.023254
99.486,2.177632,-0.06696,-0.02609
99.587,2.178591,-0.084995,-0.033773
99.687,2.186726,-0.105878,-0.044887
99.787,2.184741,-0.119912,-0.050353
99.888,2.181343,-0.131572,-0.056976
99.987,2.178153,-0.139294,-0.06119
100.085,2.174232,-0.147981,-0.064773
100.187,2.171684,-0.153819,-0.06114
100.293,2.171817,-0.15696,-0.052562
100.386,2.172685,-0.151376,-0.046237
100.484,2.174404,-0.148785,-0.045438
100.586,2.174198,-0.151291,-0.05151
100.689,2.172521,-0.154012,-0.054724
100.786,2.169742,-0.152259,-0.063605
100.885,2.167884,-0.144328,-0.065827
100.983,2.164352,-0.139809,-0.070774
101.085,2.161126,-0.136041,-0.069354
101.183,2.158449,-0.132024,-0.060008
101.284,2.158743,-0.120229,-0.04465
101.385,2.16111,-0.1017,-0.027935
101.486,2.165798,-0.080549,-0.014757
101.586,2.170842,-0.067205,-0.009422
101.685,2.174123,-0.060339,-0.012964
101.784,2.17633,-0.056052,-0.015259
101.885,2.178013,-0.049663,-0.020736
101.982,2.179307,-0.047662,-0.024662
102.084,2.179194,-0.049064,-0.028266
102.184,2.177898,-0.05546,-0.029429
102.283,2.176834,-0.061192,-0.031928
102.384,2.175776,-0.062706,-0.037603
102.484,2.175289,-0.062732,-0.04338
102.584,2.175213,-0.057268,-0.046512
102.684,2.176983,-0.043608,-0.04963
102.784,2.17872,-0.033828,-0.055787
102.884,2.18143,-0.024779,-0.062009
102.981,2.183207,-0.02375,-0.070736
103.084,2.184122,-0.027048,-0.072201
103.183,2.186067,-0.033445,-0.067689
103.283,2.18758,-0.041957,-0.062501
103.383,2.190282,-0.056566,-0.050905
103.483,2.192893,-0.070149,-0.038623
103.583,2.196951,-0.080441,-0.028184
103.682,2.2028,-0.080792,-0.020023
103.783,2.208971,-0.077663,-0.019537
103.887,2.213637,-0.075549,-0.032688
103.982,2.21556,-0.076147,-0.052457
104.084,2.214537,-0.08099,-0.072993
104.182,2.211273,-0.085316,-0.090661
104.282,2.204098,-0.089709,-0.10901
104.382,2.193439,-0.101822,-0.124414
104.482,2.180854,-0.110503,-0.128156
104.582,2.16671,-0.123262,-0.118786
104.681,2.154062,-0.135073,-0.08641
104.781,2.14385,-0.142416,-0.051221
104.880,2.140153,-0.13405,0.00598
104.980,2.141408,-0.126308,0.052075
105.080,2.144629,-0.108364,0.062526
105.181,2.146433,-0.096779,0.048676
105.280,2.1472,-0.078649,0.026764
105.380,2.145383,-0.067984,0.003639
105.480,2.144341,-0.051248,-0.021035
105.580,2.141544,-0.04384,-0.045874
105.680,2.137374,-0.033783,-0.082788
105.780,2.129607,-0.033902,-0.12408
105.879,2.120446,-0.031373,-0.154524
105.980,2.110575,-0.027661,-0.167714
106.078,2.103878,-0.019258,-0.148612
106.179,2.098428,-0.023421,-0.112258
106.280,2.095983,-0.035635,-0.055076
106.380,2.097209,-0.042714,-0.001837
106.484,2.101403,-0.050216,0.032992
106.580,2.108053,-0.05322,0.055241
106.680,2.114059,-0.062435,0.052428
106.779,2.118355,-0.065088,0.035316
106.880,2.120399,-0.07107,0.013716
106.979,2.12263,-0.069316,-0.013318
107.084,2.123833,-0.070024,-0.04458
107.180,2.124333,-0.066864,-0.080488
107.279,2.122835,-0.065789,-0.114813
107.377,2.119994,-0.068875,-0.139243
107.479,2.117301,-0.07127,-0.153379
107.578,2.113141,-0.077422,-0.153288
107.679,2.108134,-0.084518,-0.147589
107.779,2.104291,-0.092064,-0.12468
107.878,2.102862,-0.101954,-0.091815
107.977,2.105429,-0.108287,-0.047718
108.078,2.110569,-0.115676,-0.007534
108.177,2.118967,-0.11391,0.016527
108.277,2.12721,-0.120234,0.017
108.382,2.133598,-0.129544,0.006957
108.478,2.137958,-0.134224,-0.0066
108.579,2.140577,-0.142842,-0.018346
108.677,2.141106,-0.149971,-0.038591
108.776,2.139439,-0.152618,-0.063199
108.876,2.137089,-0.154528,-0.086261
108.976,2.133297,-0.158267,-0.105602
109.076,2.129228,-0.15922,-0.105157
109.177,2.12484,-0.163536,-0.095252
109.275,2.12126,-0.163053,-0.073783
109.377,2.117932,-0.166477,-0.056783
109.475,2.117647,-0.159397,-0.039876
109.575,2.117926,-0.154145,-0.030305
109.676,2.120048,-0.143497,-0.021711
109.783,2.121156,-0.136963,-0.017912
109.875,2.122743,-0.126837,-0.018493
109.975,2.124383,-0.120338,-0.019662
110.075,2.12533,-0.115641,-0.023536
110.175,2.127647,-0.107149,-0.025662
110.275,2.129435,-0.10395,-0.02778
110.376,2.130921,-0.099996,-0.030673
110.476,2.133536,-0.096748,-0.033194
110.581,2.137657,-0.087269,-0.036176
110.674,2.144093,-0.077375,-0.044313
110.775,2.150878,-0.068295,-0.055324
110.874,2.1573,-0.06335,-0.070307
110.975,2.162649,-0.059816,-0.08471
111.075,2.166675,-0.058087,-0.100151
111.178,2.168231,-0.061339,-0.115507
111.273,2.16892,-0.063171,-0.126923
111.374,2.166944,-0.066346,-0.135659
111.474,2.162632,-0.073572,-0.137331
111.572,2.157152,-0.082285,-0.127794
111.674,2.151278,-0.101351,-0.110507
111.773,2.143566,-0.126196,-0.084828
111.873,2.135172,-0.151082,-0.049497
111.973,2.128958,-0.163955,-0.004586
112.072,2.127026,-0.171009,0.029512
112.172,2.129179,-0.173503,0.058159
112.271,2.134181,-0.175404,0.07617
112.372,2.141093,-0.171047,0.071726
112.472,2.147991,-0.164337,0.056727
112.573,2.154728,-0.152737,0.030926
112.673,2.160296,-0.139997,-0.003498
112.772,2.165368,-0.127334,-0.038447
112.874,2.168562,-0.116983,-0.071377
112.971,2.169794,-0.106922,-0.10523
113.071,2.169032,-0.092964,-0.13747
113.172,2.16792,-0.078304,-0.168694
113.272,2.16625,-0.068816,-0.186072
113.371,2.163699,-0.066802,-0.180611
113.472,2.161957,-0.064186,-0.158069
113.571,2.161681,-0.065589,-0.127399
113.670,2.163732,-0.069574,-0.090556
113.771,2.166188,-0.078855,-0.053611
113.871,2.17057,-0.083462,-0.020146
113.970,2.174757,-0.087066,0.003081
114.071,2.179038,-0.086499,0.017914
114.170,2.183649,-0.089955,0.026358
114.269,2.186775,-0.095738,0.018023
114.370,2.18805,-0.099856,0.006316
114.469,2.188461,-0.1002,-0.009451
114.569,2.187025,-0.107398,-0.02814
114.669,2.183038,-0.119023,-0.047974
114.770,2.176791,-0.131162,-0.062362
114.869,2.167986,-0.150379,-0.074237
114.969,2.157116,-0.16922,-0.081432
115.069,2.146872,-0.171797,-0.082061
115.168,2.139083,-0.161971,-0.076237
115.268,2.13504,-0.140263,-0.068526
115.369,2.133805,-0.115413,-0.065314
115.469,2.136826,-0.08819,-0.053337
115.569,2.142169,-0.058517,-0.04316
115.668,2.147658,-0.03543,-0.040583
115.771,2.152026,-0.019856,-0.039272
115.868,2.155216,-0.014434,-0.036354
115.968,2.158048,-0.011086,-0.026672
116.067,2.160857,-0.016176,-0.007185
116.170,2.163363,-0.023597,-0.000326
116.268,2.165401,-0.039786,0.005975
116.368,2.167221,-0.062154,0.007221
116.466,2.167584,-0.084843,-0.002082
116.567,2.16667,-0.103168,-0.017146
116.667,2.165155,-0.116136,-0.034543
116.767,2.16449,-0.121946,-0.056779
116.868,2.164053,-0.126776,-0.085622
116.967,2.161592,-0.133528,-0.112038
117.067,2.158136,-0.136949,-0.136694
117.168,2.153555,-0.141761,-0.152206
117.273,2.148518,-0.146144,-0.157138
117.366,2.142663,-0.151319,-0.148518
117.466,2.139909,-0.142741,-0.124245
117.565,2.138301,-0.142511,-0.09913
117.665,2.138147,-0.136278,-0.075112
117.765,2.137405,-0.141074,-0.048594
117.865,2.138998,-0.139966,-0.020073
117.966,2.141222,-0.14263,-0.00589
118.065,2.143363,-0.142796,0.000843
118.165,2.145284,-0.151542,0.004477
118.265,2.147426,-0.155707,0.006082
118.364,2.14957,-0.157451,0.003105
118.464,2.152508,-0.155341,0.002914
118.564,2.156446,-0.15836,0.002591
118.663,2.159356,-0.162067,-0.001153
118.765,2.163303,-0.164341,-0.002304
118.864,2.168082,-0.160232,-0.008739
118.963,2.172535,-0.156322,-0.019154
119.063,2.177026,-0.151196,-0.029313
119.164,2.181811,-0.139978,-0.040885
119.264,2.18509,-0.125515,-0.057153
119.364,2.18745,-0.111303,-0.070628
119.466,2.190358,-0.10082,-0.087159
119.563,2.192146,-0.092471,-0.097013
119.663,2.192824,-0.087902,-0.105976
119.764,2.194238,-0.077889,-0.100577
119.862,2.196272,-0.07018,-0.093741
119.963,2.197551,-0.071027,-0.093037
120.063,2.196102,-0.082503,-0.095129
120.164,2.193491,-0.084873,-0.096258
120.262,2.189086,-0.093305,-0.095299
120.362,2.184175,-0.097796,-0.089385
120.461,2.177193,-0.106447,-0.085365
120.561,2.169519,-0.118728,-0.075177
120.663,2.161459,-0.127176,-0.054824
120.762,2.153105,-0.136029,-0.037721
120.862,2.148987,-0.133403,-0.006581
120.961,2.14885,-0.125924,0.026102
121.061,2.151759,-0.112704,0.037127
121.161,2.156089,-0.100857,0.034658
121.261,2.16068,-0.097899,0.026988
121.361,2.165123,-0.091527,0.016105
121.461,2.168242,-0.090916,-0.001721
121.560,2.169739,-0.087525,-0.027521
121.661,2.168275,-0.091064,-0.055133
121.760,2.166122,-0.090137,-0.078193
121.862,2.162913,-0.09136,-0.086107
121.961,2.16044,-0.084836,-0.083944
122.061,2.158762,-0.088435,-0.079807
122.159,2.155603,-0.099505,-0.07625
122.258,2.15176,-0.111967,-0.06558
122.360,2.14863,-0.117779,-0.055836
122.459,2.144172,-0.124063,-0.049206
122.560,2.138774,-0.134514,-0.04166
122.660,2.134319,-0.13851,-0.037056
122.760,2.130996,-0.137855,-0.03368
122.860,2.129294,-0.135318,-0.03001
122.959,2.130056,-0.122522,-0.029886
123.059,2.131629,-0.110944,-0.040136
123.159,2.134079,-0.099587,-0.054723
123.259,2.135609,-0.087568,-0.069172
123.360,2.137653,-0.075465,-0.077603
123.459,2.138351,-0.064396,-0.089691
123.559,2.138819,-0.055975,-0.097812
123.659,2.140065,-0.042083,-0.097666
123.759,2.144257,-0.020973,-0.075601
123.858,2.150061,-0.008789,-0.057129
123.958,2.154351,-0.017752,-0.042012
124.057,2.156352,-0.025561,-0.030618
124.157,2.157629,-0.041155,-0.022909
124.258,2.157984,-0.05747,-0.016829
124.357,2.155658,-0.082864,-0.009809
124.459,2.151847,-0.105439,-0.009852
124.559,2.14586,-0.134498,-0.021832
124.657,2.140821,-0.149324,-0.020409
124.757,2.135906,-0.163013,-0.025347
124.856,2.130671,-0.172627,-0.030556
124.957,2.127755,-0.174032,-0.031237
125.056,2.137712,-0.1635,-0.030412
125.156,2.139672,-0.150608,-0.02702
125.257,2.14338,-0.140068,-0.033372
125.356,2.147763,-0.124938,-0.039356
125.457,2.151591,-0.102776,-0.046587
125.558,2.154902,-0.089668,-0.061206
125.655,2.156523,-0.080725,-0.076578
125.756,2.156731,-0.072195,-0.095432
125.857,2.155651,-0.070982,-0.113714
125.956,2.152288,-0.068387,-0.136982
126.055,2.148566,-0.069987,-0.140056
